num_records,1000_records
1,0.0003848210006253794
2,0.0003451166998274857
3,0.00032664570098859256
4,0.00033378749940311537
5,0.0003443418987444602
6,0.0003560373002983397
7,0.00033075430037570185
8,0.00032764580100774765
9,0.00036147510036244057
10,0.0003436418995988788
11,0.00038884179994056465
12,0.0004153750000114087
13,0.0003220334001525771
14,0.0003248708992032334
15,0.00033709999952407087
16,0.00032619140001770574
17,0.00032477059976372403
18,0.00033356650019413794
19,0.0003224706000764854
20,0.0003229792000638554
21,0.00033709580020513386
22,0.00033330410078633574
23,0.0003269293996709166
24,0.000321154100674903
25,0.00033403730049030855
26,0.00033279599992965816
27,0.00032229989992629273
28,0.000329791600961471
29,0.00031595389991707635
30,0.00034478319976187776
31,0.0003358460005983943
32,0.0003361668004799867
33,0.00032074589980766175
34,0.0003262832993641496
35,0.00033287910009676124
36,0.00032776660118543076
37,0.0003349414997501299
38,0.0003224541993404273
39,0.0003169374005665304
40,0.00033060429959732576
41,0.00033545010010129774
42,0.0003371498994965805
43,0.00033040830021491274
44,0.0003259830999013502
45,0.00033232920031878166
46,0.0003268915999797173
47,0.00033665400005702397
48,0.00033000410039676356
49,0.0003401332003704738
50,0.00032644160019117406
51,0.0003432580993830925
52,0.0003394790997845121
53,0.0003289413994934876
54,0.0003462123997451272
55,0.0003396333999262424
56,0.0003374376003193902
57,0.00034372089903627056
58,0.0003368959001818439
59,0.00033027089993993287
60,0.00032263749999401626
61,0.0003178625996952178
62,0.00039768300048308446
63,0.0003685041003336664
64,0.0003432043988141231
65,0.0003411791993130464
66,0.00032871259973035196
67,0.0003436376002355246
68,0.00034448750047886276
69,0.00034669149936235045
70,0.0003313540997623932
71,0.0003437626004597405
72,0.000421666600232129
73,0.0005416246985987527
74,0.00034286259942746257
75,0.0003399583998543676
76,0.0003459292998741148
77,0.0003243708004447399
78,0.0003348042999277823
79,0.00034037910008919423
80,0.0003284001006250037
81,0.0003601917007472366
82,0.00033988330033025705
83,0.0003136623003229033
84,0.00032507910073036327
85,0.0003278626001701923
86,0.0003496834000543458
87,0.00034353759983787315
88,0.0003298748000815976
89,0.00032657080046192275
90,0.0003272830999776488
91,0.00033840849973785223
92,0.00033150009949167725
93,0.0003264707997004734
94,0.0005001001001801342
95,0.0003409166998608271
96,0.0003237083994463319
97,0.00034185450022050645
98,0.000336633500046446
99,0.00032269980147248134
100,0.0003251502006605733
101,0.00031711679985164666
102,0.0003402292000828311
103,0.00034312490024603905
104,0.00032326669970643706
105,0.0003243459006625926
106,0.00032427489968540614
107,0.00032883740022953133
108,0.00042521670038695445
109,0.00026935830064758195
110,0.0002716832997975871
111,0.0002875709004001692
112,0.0003118333999736933
113,0.00034527479983808006
114,0.00031744980115036017
115,0.00029734589988947844
116,0.00031294170003093313
117,0.0002952373994048685
118,0.000303337500008638
119,0.0003025666002940852
120,0.00027810409919766245
121,0.00028550829993037043
122,0.00027822489937534556
123,0.0004317958009778522
124,0.000276395900073112
125,0.0002735874008067185
126,0.00026020839977718423
127,0.00025971669965656473
128,0.0002618915001221467
129,0.0002649750997079536
130,0.00026384589946246704
131,0.00026194160018349065
132,0.00026664570068533064
133,0.0002637416011566529
134,0.0002771835999737959
135,0.00026962490046571473
136,0.00026709559933806303
137,0.00025622080102039035
138,0.00026376259993412534
139,0.00027416240081947765
140,0.0002564460002759006
141,0.0002513290994102135
142,0.0002633374002471101
143,0.00026832500043383334
144,0.00026701669921749274
145,0.0002950791997136548
146,0.00030503759990097024
147,0.0002812918995914515
148,0.0002735668000241276
149,0.00026784590008901434
150,0.0002632416999404086
151,0.00027192920024390335
152,0.00026599560005706734
153,0.0002749791998212459
154,0.00028301229976932516
155,0.0002768916994682513
156,0.0003695749994221842
157,0.0002830833000189159
158,0.00028175420047773516
159,0.0002717165007197764
160,0.00027121249986521433
161,0.00027122499959659764
162,0.00027334569931554143
163,0.00027407079869590234
164,0.0002740916999755427
165,0.00027297500055283307
166,0.0002822166006808402
167,0.00028720430018438494
168,0.0002876958005799679
169,0.00030533320023096167
170,0.00031195839983411133
171,0.00028637900031753817
172,0.0002957624998089159
173,0.00028609190048882737
174,0.0002844416994776111
175,0.00027677079997374677
176,0.00027987500070594253
177,0.0002853749003406847
178,0.00028185839983052574
179,0.00027644569927360864
180,0.0002870537995477207
181,0.00032397929971921257
182,0.00030512900011672175
183,0.0002873749996069819
184,0.00028895010000269395
185,0.0002898999991884921
186,0.00028364600002532824
187,0.00028345010032353456
188,0.0002902537995396415
189,0.0002949332007119665
190,0.00030979160001152193
191,0.0002794667994749034
192,0.0002658415996847907
193,0.0002795917003822979
194,0.00027165000064997
195,0.00027015410014428196
196,0.0002653789004398277
197,0.0002831124005751917
198,0.00026792489952640606
199,0.00026166249954258093
200,0.0002591166994534433
201,0.00026943340017169246
202,0.0002792250004858943
203,0.00027564570009417364
204,0.0002664335013832897
205,0.00026985830008925405
206,0.0002686168005311629
207,0.00027695850039890504
208,0.0002778125995973824
209,0.00027623749992926604
210,0.0002852624005754478
211,0.00028273730058572257
212,0.0002881206994061358
213,0.0002768376001768047
214,0.00027722490049200135
215,0.00027948739952989856
216,0.00028932919922226575
217,0.00027681650026352146
218,0.00027740820005419666
219,0.00028084180048608686
220,0.00029109990027791354
221,0.0002709499996853992
222,0.00026613320005708374
223,0.00026892499954556115
224,0.00026882509991992264
225,0.0002635582008224446
226,0.00026154999977734406
227,0.0002507539997168351
228,0.00026893739923252726
229,0.00026096690053236673
230,0.0002765373996226117
231,0.00027208350038563365
232,0.0002720665994274896
233,0.0002817499003867852
234,0.00026478769941604694
235,0.00027932500015595
236,0.00027135429954796566
237,0.00026125430049432906
238,0.00025981240105465986
239,0.0002719082007388351
240,0.0003098958997725276
241,0.00029132510026101953
242,0.0003064125994569622
243,0.00029459159923135304
244,0.00028612909954972565
245,0.00029222099983599036
246,0.00027602479931374544
247,0.0002948331999505172
248,0.000294033500176738
249,0.00030079590032983106
250,0.00028585399959411004
251,0.0002836334995663492
252,0.00027986670065729415
253,0.000284395899871015
254,0.0002834125003573718
255,0.00029091239994158966
256,0.00028844580047007187
257,0.0002975415005494142
258,0.00027928769959544296
259,0.0002886291993490886
260,0.00028773320009349844
261,0.0002901081996242283
262,0.0002851333003491163
263,0.0002947416007373249
264,0.00030005419939698185
265,0.00029620809946209194
266,0.0002848956995876506
267,0.0002759167004114715
268,0.00028103350050514566
269,0.00026938739938486833
270,0.0002676039992365986
271,0.0002701917001104448
272,0.0002762914002232719
273,0.0002851999997801613
274,0.00029203329977463
275,0.0002831668003636878
276,0.000278524900204502
277,0.0002860418004274834
278,0.0002860916003555758
279,0.00029044599941698836
280,0.0002846625000529457
281,0.0002739665997069096
282,0.0002751625001110369
283,0.00029464580002240836
284,0.0002844709000783041
285,0.0002878334995330079
286,0.0005079376995126949
287,0.00043462909961817787
288,0.0002944751005998114
289,0.0002812667997204699
290,0.0002737250000791391
291,0.00028850839953520335
292,0.00028845809974882287
293,0.00028378739989420865
294,0.00027649160001601557
295,0.00028229180024936796
296,0.000278895600058604
297,0.000279183300153818
298,0.00028479160064307505
299,0.00029747090047749225
300,0.00033320009970339015
301,0.00028006650027236903
302,0.00026274570009263696
303,0.00026600409946695434
304,0.0002696544004720636
305,0.0002577002003818052
306,0.0002656165997905191
307,0.0002628375998028787
308,0.00026610829954734074
309,0.0002630166996823391
310,0.00026020449950010517
311,0.00027378749909985346
312,0.0002667583994480083
313,0.00026721629947132894
314,0.0002603458000521641
315,0.0002643458003149135
316,0.0002739166997344
317,0.00026454180006112437
318,0.0002512665007088799
319,0.0002625210996484384
320,0.00026226250010950023
321,0.00026476680068299174
322,0.00028140409995103255
323,0.0002737165992584778
324,0.00026978749956469984
325,0.0002714251000725199
326,0.00026843749947147444
327,0.0002705998998862924
328,0.0002724959002080141
329,0.0002674875002412591
330,0.00027753760041377974
331,0.00027731679983844515
332,0.0002826125997671625
333,0.00028134999920439443
334,0.00030200820037862286
335,0.00028644590056501327
336,0.0002961207999760518
337,0.0003030708005098859
338,0.0002924957996583544
339,0.0002930249993369216
340,0.0002775039996777195
341,0.000278449899633415
342,0.0002825540996127529
343,0.0002751916999841342
344,0.00027994180018140467
345,0.00028115810018789487
346,0.00028853730036644266
347,0.00030459589943347963
348,0.0002922792005847441
349,0.00030830419964331666
350,0.00030086229962762446
351,0.0002917418005381478
352,0.000293862599573913
353,0.00029037500062258916
354,0.00032437080008094197
355,0.00028977479923923964
356,0.0002848207011993509
