num_records,1000_records
1,0.00038933350006118415
2,0.0003209668000636157
3,0.0003039874998648884
4,0.000311708199660643
5,0.0003132751000521239
6,0.00030880440026521684
7,0.00029932500001450535
8,0.00029459990037139505
9,0.000300624899318791
10,0.00029064159862173254
11,0.00029864600073779
12,0.0002898998001910513
13,0.0002934998996352078
14,0.0003031208998436341
15,0.0003084708001551917
16,0.00032231650038738735
17,0.00031674170022597534
18,0.0003068040005018702
19,0.00031092500103113707
20,0.00029302909970283506
21,0.0003012293000210775
22,0.0003132083009404596
23,0.0003048292001039954
24,0.000299254199853749
25,0.0002851834000466624
26,0.0003048500992008485
27,0.000285512399932486
28,0.000292570600140607
29,0.00031347519980045034
30,0.00029877070046495645
31,0.00030813339981250465
32,0.00030574989978049416
33,0.00031424579938175155
34,0.0003097373999480624
35,0.0002947540993773146
36,0.00028715419939544516
37,0.00029728740009886677
38,0.00028777099905710204
39,0.00029086650065437427
40,0.0002902332998928614
41,0.00028925420047016815
42,0.0003028000999620417
43,0.0002996831997734262
44,0.00029005830037931446
45,0.00030222500063246114
46,0.000296674900164362
47,0.00029537070040532856
48,0.0002967124004499055
49,0.0002986414998304099
50,0.00031360000029962977
51,0.00030487910116789864
52,0.0002948249006294645
53,0.00031711680057924243
54,0.0002939458001492312
55,0.00033589150007173885
56,0.00034066669977619315
57,0.0003137332994811004
58,0.0002991083001688821
59,0.00029791250053676774
60,0.0002798376001010183
61,0.0002894458990340354
62,0.00028942900025867856
63,0.0002920041995821521
64,0.0002764959008345613
65,0.00027262500043434557
66,0.00028308760047366375
67,0.000288954000279773
68,0.0003053665997867938
69,0.0002905166998971254
70,0.0002949418001662707
71,0.00029248780010675545
72,0.0002930334005213808
73,0.00031069169999682346
74,0.0003128291999018984
75,0.0002979165994474897
76,0.00028253329946892336
77,0.00028611249908863103
78,0.00029128350033715835
79,0.00030311260088637936
80,0.00029158340039430185
81,0.00028590389956661966
82,0.00031761649988766295
83,0.000311253999825567
84,0.0002935541997430846
85,0.00030067099978623444
86,0.0003050708004593616
87,0.0003268958989792736
88,0.0003191083986166632
89,0.00031582079973304646
90,0.0003370586004166398
91,0.0003218749996449333
92,0.0003223207000701223
93,0.0003328000006149523
94,0.00031317089924414175
95,0.00034532919999037405
96,0.00032730010098021013
97,0.0003024417001142865
98,0.0003042000000277767
99,0.0003099750992987538
100,0.00031530430023849474
101,0.0003147373001411324
102,0.0003207750003639376
103,0.00031280000002880114
104,0.00030879979967721736
105,0.0003009168009157293
106,0.0003170957999827806
107,0.0003127415999188088
108,0.0003134415004751645
109,0.0002936917011538753
110,0.00029668339993804693
111,0.0003263582992076408
112,0.00029883749994041864
113,0.00028953769942745565
114,0.0002953540999442339
115,0.0002893749999202555
116,0.0002891250005632173
117,0.0002880583007936366
118,0.0002778001991828205
119,0.0002934790998551762
120,0.00029814180052198933
121,0.0002899874994909624
122,0.0003196832003595773
123,0.0003216667002561735
124,0.00030951690023357515
125,0.00029057479951006827
126,0.0002976959996885853
127,0.00029605420022562614
128,0.00029469999972207004
129,0.0003152956000121776
130,0.0002887416998419212
131,0.0002967042997624958
132,0.0003111666996119311
133,0.00028891269976156765
134,0.00029281679962878115
135,0.0002890124000259675
136,0.00028835020020778757
137,0.00029713749972870573
138,0.00029650399992533496
139,0.00030569580048904753
140,0.000294466800551163
141,0.0003021042011823738
142,0.00029437490047712345
143,0.0002931789993454004
144,0.0002883875004044967
145,0.00029467059939634053
146,0.00029696240053453946
147,0.0002925083008449292
148,0.00030637080017186235
149,0.00028431260034267325
150,0.0002915416014729999
151,0.0002957084998342907
152,0.0002860665998014156
153,0.0002870750009606127
154,0.0002983042999403551
155,0.0002953166000224883
156,0.0002750332998402882
157,0.0002995002007082803
158,0.0002968332988530165
159,0.00030002930034243034
160,0.0003157999995892169
161,0.0003132085003016982
162,0.00030695819878019394
163,0.00035994180070701985
164,0.0003264083992689848
165,0.00031208330037770795
166,0.0003064876000280492
167,0.0003039122009795392
168,0.00029494569935195614
169,0.0002837668998836307
170,0.000293699899702915
171,0.0002901210002164589
172,0.00029023730021435765
173,0.0002997874002176104
174,0.00029203340018284506
175,0.0002956330994493328
176,0.000294703900362947
177,0.00029533319902839137
178,0.0002842375994077884
179,0.00028624189981201197
180,0.0002932082996267127
181,0.0002915832999860868
182,0.00030320420009957163
183,0.0002996501007146435
184,0.00029060010056127796
185,0.00029873739949834997
186,0.0002936705994216027
187,0.00029554610009654427
188,0.0002911086005042307
189,0.00027777089962910395
190,0.0003117624997685198
191,0.0003380918005859712
192,0.00029210839966253843
193,0.00029267520003486427
194,0.0003100625992374262
195,0.00030241250060498716
196,0.00032327909939340317
197,0.0003062751995457802
198,0.00033325829972454815
199,0.00030732489940419325
200,0.00030155009953887203
201,0.0002962248003314016
202,0.00029687910100619776
203,0.0003065417997277109
204,0.00033538320021762045
205,0.0003071207000175491
206,0.0003368374003912322
207,0.0003269584005465731
208,0.0003091667003900511
209,0.00030807500079390595
210,0.0003066459008550737
211,0.00031549599952995777
212,0.00033599989910726435
213,0.0003020500003913185
214,0.0003003916004672647
215,0.0003075708998949267
216,0.00029667489980056416
217,0.0003159997999318875
218,0.0002992499998072162
219,0.0002992584995809011
220,0.00028823320062656423
221,0.00028270000038901346
222,0.0003000541000801604
223,0.00030545829940820113
224,0.00030247530085034666
225,0.0003076874996622792
226,0.0003130168995994609
227,0.00029589590048999525
228,0.00031908760029182305
229,0.00030766650015721095
230,0.00028655010028160176
231,0.00030941660043026786
232,0.00030539990038960243
233,0.0002928667003288865
234,0.00029474609982571565
235,0.0003038250000827247
236,0.00030761270063521805
237,0.00028925010010425465
